Id,0,1,2
0,-1.4144273677803134,0.3859543287633049,1.036203732296326
1,0.18040495308946392,0.018524001809610856,-0.46224861796005656
2,1.9188542502837205,0.5709536278920675,-0.9414355366102443
3,-2.0912160647719515,0.5185610985925218,-0.3546096647136912
4,-0.3825881860628033,-0.33394909238268405,-0.2334349113491065
5,1.6451873950194111,0.10045741906622745,-0.7720156020998127
6,-0.21271155316635743,1.6501015595686657,0.2568374339670932
7,-0.35528709861579694,-0.14436864422724036,1.9364022526636797
8,-0.21687443748539928,0.37674033996382444,0.8809452744785048
9,4.50471417663937,0.3649067511991364,0.17454512856473528
10,-0.06058696231394766,0.48508033542949186,-1.1705101426764035
11,-0.5798004903473364,0.6930657486417557,-0.34101878275708414
12,-0.822109926946498,-2.437086029363343,1.2098871554804724
13,-0.6189934775845383,-1.1138663516379674,0.46927714762649614
14,-0.2732571164176661,1.1389971638572107,-1.0220983964422654
15,0.00956293601156436,0.002792483043213184,-1.1988810428291625
16,0.5249821177144807,-0.6265669482829692,2.4505634114420425
17,-3.0009186770953553,-0.7446763090755879,1.656263837039395
18,-0.15736283340744103,-0.5727892805060777,-0.41121508588564587
19,1.6755946528208017,-0.38364847819702347,0.22846957702058623
20,-0.22670733068696666,-1.2981393885043873,-0.03302160741092094
21,1.4600402270556185,-0.8524100939672381,-0.32281418323553596
22,3.685872498479954,0.5541185143948304,0.3019824029154537
23,-0.9130831640002374,-1.3026825519111298,2.663235199291669
24,-0.8292215436335578,-2.508512664779853,0.7335600791940514
25,0.12956589995902215,-0.7512851917025982,-1.4324121796287048
26,-0.4218828890630068,-0.26910556959934623,-0.3824053682406353
27,0.7340549461360079,-0.751236495269796,0.09703407285504853
28,1.4740044024098709,0.15793925763061428,-0.0671866299873272
29,-0.2549646520700094,0.9607892478515748,-0.35018702384617983
30,-0.8509761005922989,-1.3529313694064027,-0.8209797174255989
31,-1.1450452934584476,-0.5753565532136863,-1.6321748592652883
32,1.3073666416898047,-0.1423903158189892,-1.0723403980084318
33,0.6776044625576336,-0.7464049635231422,1.0237410809990388
34,0.7853019237764388,0.5974439460386969,-0.010020281210185153
35,-0.5047689410061099,-1.8147262996469755,1.3212696475146335
36,-1.1298894045751848,-0.6196691727615589,-1.21779748228556
37,1.129197715736156,1.0986948751461655e-05,1.1329258934575872
38,-0.7500439907591915,0.14115885211717955,1.3633172658772645
39,-0.9176524107728677,0.31180604554524455,1.131450924625419
40,0.7361218384050339,0.8566902753214954,-0.11208075435498914
41,0.022872274618606244,0.5037417771590398,1.4950349244009273
42,4.485988280870809,0.2897070532654919,-0.528106218079735
43,-0.7567257453684745,-1.1246996361809143,-0.6009048608624475
44,-0.0946541542483166,-1.763408827250755,-0.9165100133461853
45,-0.021584687014076908,-0.4696225489169079,0.21375857306272844
46,-0.06004191219051936,0.48652968138569086,-1.16836435507275
47,-0.6003988298383361,1.3564664177951484,-0.05789978801556824
48,-0.46278067171227255,-1.1978920871911125,0.962376775613152
49,0.11723631441830074,-0.4881252027487272,0.11605257922071817
50,-0.11242453944017192,1.0730423766058363,0.3223807463983759
51,0.36933290265542346,-0.28962110311796047,-0.9665452355730025
52,-0.5224291046443633,-1.5436095943409935,2.0730554360106757
53,-1.0488375283011102,0.6735946857775464,0.5017807198536616
54,-0.7926787087598287,-1.2704702425351968,-0.17451143798575394
55,-0.5718183565148204,-0.5944727744340549,1.2942805508462467
56,-1.559613958541719,1.687197144203794,-0.3629395232536121
57,-0.13926726991586288,-1.055965969573876,-0.5333207915484214
